发文时间,标题,发文位置,阅读量,在看数,点赞数,转发数,留言数,链接,封面,类别,图片/视频引用（次）,字数,数据引用（次）,描述疾病原理（是/否）,本地相关性,主要医护职称,故事/案例引用（个）
2025-07-25 17:57:54,新突破！改良皮瓣移植舌重建术成功，舌癌患者重获新“声”,2,2282,7,31,76,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578515&idx=2&sn=3f924ea13deb3dc5359cef8f33f76440&chksm=8953032b0545f40c01de47ecedc6490c34944d9bfafc3073840b01f784f4fa3c8aaea9a6ec1d&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicBU3ELRv2skicpeEUtBsTBL8KjTnU9M2dBvAWsrFEw2fGxcpq1tdGCNt0essshc9mFx2zzTZI4CGw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-07-18 17:35:07,“查癌神探”联合“精准狙击手”，精准组合拳揪出隐匿乳腺癌,2,1492,3,10,32,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578421&idx=2&sn=82c70192362f94dae40c105249d394da&chksm=894d5a4a07ed379d3d8149f7d0a8790f75f60581a11d0a344f0a3fc5810ac4b1e0338ad1e855&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicBCmXBT1ll0BZhwhU3viczBg3Nh8jPx0WLHrGiadDqPqhKSPH17A9BnzyXqBLuPE0sL8DoY5WEGuMA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-07-11 17:46:36,“黑科技”助力肝癌精准治疗，RVS技术开启微创新时代,2,917,1,18,28,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578243&idx=2&sn=876175363a41a9e398c6ef13ebc03fea&chksm=893da01c9b1b354166431263c356589c7d14c35145ea18dfeb9a46e7fe95912242b6075857a4&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicSrSlSMxtXXBibqiaEaicSEPA3yMGYl6tsMZgUjDhIuBIB9jHjLlwx0d5z13BrJxZMB5aia3daB8iblSg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-07-04 18:32:04,养生好时机，舟山医院“三伏贴”火热预约中,2,1537,3,28,79,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578145&idx=2&sn=d0d6083e1e36a698f08af30bc21a00cb&chksm=89e76c154997cc6136a4af08af3ae586e3a572d16aed79f2bdf4fde50eebaf088e700070b306&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8bmBVGib0DI7PC1dG0ESmsBFibxiawJWzTYtx27rUxMNqFhjepSwF0Um9qtZIY0S7DhCwTeC7rUH18A/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-06-28 09:44:24,七旬老人尿频尿急背后竟是它？小心这个“沉默杀手”，40岁后这件事千万别忽视！,2,1124,1,27,10,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578064&idx=2&sn=8f96643569abc13e6de37c0cc41fc213&chksm=89cc751e6273ab3f11d049acaab530466e2710de015366f1e787bf349ea36bf77646bac2bb08&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSib3wkuuqDHD9ZLn1wYkckJ73DETFZeDx7hDy2v93AiblFw1ia4o6NzdQzeUUs6xBA76aUoHlGgbkDLA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-06-20 19:05:12,引入前沿技术！梅杰综合征患者迎来新希望,2,812,1,16,19,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578002&idx=2&sn=c7a96d763b4acb4e148d51f36cff9ed4&chksm=89a91b392c5c41d13c3ab238dfb0b599711a4a424bc21e5b76422c64a9b4e690d4ee1edd2f39&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS927C3TuVQH3iaWUZOk3zLibBX3R7fCEYe9jv4x7b6icS2PrfGanazNFWOYy7TuO7YpLUsjRh74j03JQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-06-13 18:30:00,多学科协作攻克老年综合征，助力患者重获新生,2,780,3,20,8,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577812&idx=2&sn=aa672e2c398ea44e57279eb27228a1c6&chksm=8986c43e8317b616066d0ed36aeef26d32d9a8e8c9e2c302ac6d4c89333aa7ac3b07af19b6c4&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS96ZLxIODLefTSI2ADqta0X9ApTAefvRGKbQicYNuAibeSAOLPNqCrZh5B8W76409iabiaMUnyhzMAskw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-06-06 18:31:51,B超“导航”下的精准穿刺，揪出前列腺癌早期发现！医生提醒：别轻视PSA的数值,2,1333,2,10,27,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577714&idx=2&sn=b5e6dd12c43dc41f49940946a6125e91&chksm=89d78b9a4d85218b21c0e40fa7e110566d11093029337a468b15cbbbf87faca114c028b510ef&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS9U2DOMgjqZrPTpBTgltWPopuKNlA46uhL4SeX8hshhibibuNE4gvMeLjibf3jhXch7wPibOTWt4EFG8w/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-05-23 18:31:34,痛风遇上大麻烦，医生妙手解难题！专家提醒，千万不要乱吃药！,2,969,2,5,29,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577347&idx=2&sn=8e6a5af8b08c864b7d34be0cf0a9f13a&chksm=897a380ba785aa8fe8a6bcddd3efd62d6ba42934f04d8ebcf4a9beed8c2e2af3eab3a50bad1c&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS827g6wmUveSVSYr4gmn4MQVCb5icypn7bP5LbavUvWOOpsicOib3W07a45dJOv7Taw1JBcAycKhffxA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-05-09 18:32:35,名医名科丨打破高龄手术 “禁区！无需开刀，ESD微创术助92岁老人无痛除病灶,2,1070,0,6,20,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576835&idx=2&sn=478b3fd84dbc73f15e560a21681a4f6b&chksm=89d0837369ae2a792bf1cb93221c11c3f07c066940cebcaf2075d843308c8105f0bc4c301326&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibnBkaY0VicKZgVXxNfmDl2ct38icW5vbVPFmwJPpjMht2JxP3zX48ewDx7nTe1p3OdSj0nAasjPLXg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-18 18:31:28,​打造全周期诊疗链！淋巴管——静脉吻合术助力淋巴水肿患者回归美好生活,2,824,0,8,20,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576560&idx=2&sn=6068f3bdf5efec39f15e24fc0086d09f&chksm=89f42fa8cf3e7058fe2b8607825eeacf2d9693c73d0dc5e411e5b9dac1ce15603280d04a41a5&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibibelCXCkEjshQCF1yfbSbvhRqO8FMiaWibJL95dlrcthTMprEPCf5jBT1YKEsW6537tx4sFNvXgsiaA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-11 18:32:29,名医名科丨别让肺结节偷走健康，规范治疗很关键！,2,1025,1,2,10,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576483&idx=2&sn=890f74640d68ad0b96d9c2269d6d3695&chksm=89d74c5070794d91909484a2442c97eda1830dba796d98f36857208a1166bc9f0c77eb047160&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8FkxYeHGic0IicpQPDVRgquxOkSjvUdxIxVcoBwX4sFfg36mYC9PRNHMGg1EibCfUWrhgCKmrqcM5XA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-03 18:31:50,​多地检查无果，舟山医院内镜技术精准诊断，守护胃肠健康,2,1362,1,2,24,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576356&idx=2&sn=6f25b0b08fd4e60b66224d3f387fb94a&chksm=8953212a46b788f1e00c3ea5555650769c7dca80a49622b830d4f7e6fcee6e3df816aacaaada&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibP4fxrnXRerWUsGyXAHZfoGCL6vibZPw4heWMDYhZicibq1DJHf4x6IBZSkE8WuGrMOcTz3aTicIu2icg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-03-28 18:32:09,暖！打破壁垒，多学科协作除“隐雷”，舟山医院这几位医生被点名表扬,2,826,3,9,10,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576165&idx=2&sn=3ce7909ac0d9a3ac2987f846606f7b16&chksm=896aaf73bad731fe9f803dcdcffc93b6be054d84f1c8260b7f5119b9cdd16bd883bdd1ad26f4&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibNlIEaNhS9nibDsGBau31pn4LZT8g1TbgLLA3Bo1GrzFt4VRicKicIyaVzLvWYmyl5AgribxZT3suNSA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-03-14 18:32:47,东极游客突发心梗！ 空中120生命接力，舟山医院紧急救治，患者转危为安,2,961,1,78,15,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576017&idx=2&sn=814d948c943b02d566cf9c82a5cae5a6&chksm=8991b5eebd04fb2b1e12eca6f95c6dd897abc24e61eb1f2f1b42da5e8b759442ed31e119ed5c&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicDVoNUkrZiciaAOOpFsuEBbdSq1VlMu2jxkBTCauSpXvkueLXibHAbICYb7Km4I0kBw6lDxmQqlBbjQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-03-07 19:28:18,舟医名科丨当肿瘤遇上“脆弱心脏”，舟山医院多学科协作采用新辅助化疗让患者重获新生,2,1215,4,37,23,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575912&idx=2&sn=27dca4b3ec41b503a225ec7ecc15b641&chksm=8913df8cb9bd9f34bad2471aa04f7ee0b8b786ff530127645c460ade5d1abaa247fa0f968cb8&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicd4445iaGIhJic9gnKkIZRib0WF3hjRm2mdBzh84GhJRZKTUmQzExRgicA2FlIzibnQzNTeUWqahuibeew/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-02-21 18:38:05,应急航空救援打通“生命线” 舟山医院一天成功救助3名伤患,2,779,1,3,14,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575681&idx=2&sn=5d61cc2747235c9ccedf6756ccc0d959&chksm=897d8ddc9920e830887e7b7aa85ffd785544bd07bdde434d7b4f93e21ca627805c37f0a8e67e&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8PnplBbOOCyQ8ib2In3tXCorZ5nQFXM1eq6hokTDJoGbMnQXqeqoJkIib3gRjRchX9lYZg13q1bBCg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-02-14 18:31:40,八旬老人凌晨突发胸口疼痛，医生呼吁，切勿忽视这一危险信号！,2,1112,2,5,14,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575438&idx=2&sn=a0419d406e0206a7080df1210c70a6e2&chksm=89753d2718658062a8a3ed5bec71ffe66a7b33d7cc2ddb00296e85088f49f04a1152b5b567e8&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9vjhIwUXGjAmh5Px8l6chYV7LI1yYwSllibg1FyKdw21MaBpBN51IYkPrFibWOqQ8736DsXnmyolfQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-01-27 15:31:22,心律失常患者福音！舟山医院独立摘得心脏电生理领域“皇冠上的宝石”,2,1115,6,6,16,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575070&idx=2&sn=2d125a0de012bb78debdd942cd5cb98e&chksm=897cb10e6bfb407627f0858c7a17d0d1ebd50a5e5a64397621174c09360f4730378d7ff30dd3&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibm1gmawoJBOUrFAOOWbyzpINTDdzSDJuwykPEpMa42W1ADjuhrF05CFAxD7pFxsCNHtR17K2xAow/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-01-10 18:31:41,不开刀不切除 不留疤！肠镜下“无创高效”治疗阑尾炎,2,1319,2,6,42,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574616&idx=2&sn=eb3e5c06d8702e327ff15e78b40e1e99&chksm=89b179e6f5ab01d8c2fe1102dd4083f3a7a39d7dbda8e420acc5193cfe08d38822ab94de4be6&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9VKs8RajH1MWniblrwKBL9Av4ibagrK1jAchgc4AicTV1BC7XsTKVvxTianlickUxbePvrHH8oVBKWgWA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-01-03 18:32:31,甲状腺结节TI-RADS分类你了解多少？舟医专家带你看懂甲状腺超声报告,2,2096,4,3,50,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574373&idx=2&sn=878e2481a80d72c731063c47e2d7b2fc&chksm=89e2462902ce342dd6597e192da564c7d24f30c17639292bafe89501367f8cd423917399cc6d&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8jVYzdH7YIrTygNpupeicuFJkibcJ2A5ANE6Crnv83tZCSeCB7WDWE27FibEea5YqL6HLQoJBqHQZrA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-12-30 19:14:35,术后即苏醒，“超快通道麻醉”助力心脏微创手术  帮患者解除“心病”,2,608,1,4,9,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574249&idx=2&sn=ec7980262f297ed5b208ace28e856809&chksm=894ac4885597d10f2161998fb7bd5d1a32a527994a32a6d90a9392cd07f7311c11cc18721dbc&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9S9PicUlXFrauja4D15HKayKGgJKHiaJ8l56L2aKoAF4Siba9eEkKqpGsvnKC8iaSh9JVib4tOMGJ8HSw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-12-20 20:42:10,一场车祸，16岁女孩颅脑严重受伤，舟山医院实施自体颅骨修补术，重塑完整头型,2,2664,5,23,76,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574152&idx=2&sn=a7710a809fd68847c8f7672301f6e18d&chksm=89d1be98d3a4d3d35b1ecd976f903849229976cc524a0a3167e97504da55d076462197d89edb&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicqY1fYica7RjrUsRuRlD3r4W9fEZwT8RN22qs6wBEU8n3A66GiaADleWcDJuA6iakv7uBOQYZtQbfIw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-11-15 18:31:42,呼吸困难、咳嗽、咳痰……警惕身体里“沉默的杀手”慢阻肺,2,1004,0,3,14,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573566&idx=2&sn=6a7d8c12974c09b028ca01cb868b146a&chksm=8943e651f518d14e3a52a04158c8eba6f33a12c74e683c42a20e533a0aa136c8085aeaaff88e&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibwiaEenbBZBgs0JzvrrL8OE8auVENmqK1cicVSoUKrUAOGVsjn03btZGSk34CjtEwGENnbKPYZ3Xzw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-10-31 16:31:45,“脉”上新台阶——舟山医院成功开展房颤脉冲电场消融手术40分钟解决患者3年“心病”,2,968,1,1,9,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573324&idx=2&sn=bf052a339126c1e413811c6236b0bc86&chksm=8969980fddc12a4f23bacc95cfa723a6e6d8b2206c66749ac239c97ec0dd444cd06700a667d7&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSic7yV18RxAPz33AuPibesFbDr7ZsvnSZBrGl1ibwicficC1d56jWD6VNxLpuiaJZKIuy2HKZRA2rwVTKhw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-10-11 20:10:56,福仁精神丨衢山一居民突发心梗，省市多部门驰援 空中紧急营救,2,1505,0,6,26,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572917&idx=2&sn=6098df54cbeef9d6131ca218eaae1e66&chksm=89db22f1d613ac88912a8cb6b03191f70872c8c826d01784d51b97b0f7759cda40b72cf7b6cb&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicoOxHQNEmNsrpZe0KS4GYOu7Hup2feyZwNRf9k3CMQFUjzCWkmXE6l6toC4RznAmPg2Cic96qp3oA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-09-20 19:37:04,舟医名科丨92岁高龄老人患腹股沟疝10余年，又患有基础疾病，舟山医院成功实施腹腔镜腹膜前腹股沟疝修补术,2,2025,4,7,22,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572647&idx=2&sn=7029201a48f62f3a01b6917247aaeb7e&chksm=89602977fb5184fccbf948aa3fa16744d607354d1489333844bb0e4bd0ff4252a9af6a85123a&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS84g7qTdCeiaSiaOOqF9AvJEyNiayRIChz6faZLChExkgMjZGUNVoFGKGqDzsABfJNlpPOmX3xma1vPg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-08-09 18:32:25,名医名科丨59岁女士被误诊为“阴道炎”舟山医院妇科精准诊断阴道肿物,2,4265,7,12,9,3,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571963&idx=2&sn=006a28b4d5960d124f8d08cc06c0a4dc&chksm=895c9d6d3996b94a2b012c66a06314dc060fa1c099ccc2160d44d25c0fe9d87ee7f9e025290c&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9BcpibqQ0CIaoLiaA4MSdr3Z9yLicnlujV0tJf0o6nOucJYcy6SoNkMRlice32uMrPIuDA5qxpU6quFA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-08-02 18:58:21,名医名科丨舟山医院乳腺外科实施淋巴水肿显微吻合术，帮助患者减轻下肢水肿,2,2416,2,14,44,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571743&idx=2&sn=f7fecf8c321a92adad241273bc59f613&chksm=8978a7e8a76ecae838aad5f3f7c17245403d13273d91a351cf6c2599952a78913c90f93184b2&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibNmlBrgeyBXvLCcdmcg5hWtTvZJcNhpK955ic5YFo9sKr15EfqKyU0yfCf3rgcMlty32u3YzSZSNA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-07-26 18:31:40,舟山医院穴位埋线门诊开诊啦！这款健康新选择助您健康享“瘦”,2,3214,5,9,187,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571595&idx=2&sn=d12a16d1045d6f20d6fc937ea341ab1e&chksm=893b26167a6c03cd023e90f54cfd094513d016e9dab2a536478b9891da364a307708536a57a7&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8Q9oKuXtibzib3j4OvDicGqUECI7alwQNRVgDpYd1oHtQk3hYrZicarepBZTBzJWQU2x2AY1Ne3nvDpA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-07-12 18:31:37,肩膀疼痛、撕裂，骨科专家精准修复 “焕新”肩膀不再疼痛,2,1815,0,8,30,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571177&idx=2&sn=7ba37a3751b31cee88bd9dbd9258975f&chksm=89c58189eb37f98af40be1d663c80ca354e8697d3ada3fc642e4da3cf0f693ed09c4e7fb24b2&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9K4sK1F4CtE8xAQ2rgw0hiaJWmsLbqzPqichQOXUj7JdfRqxBRRXiaNV7Hxia1pp6Hn1tpgzbBA3cibJQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-07-05 18:31:08,7月15日开始！适合多种人群 舟山医院“三伏贴”可以预约了,2,2675,2,4,97,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571070&idx=2&sn=ae47657f94db71ac728a45f4b818b3ad&chksm=89713aae221891f3013ccc4ab71839d63499a85920876589a54195b5efa10950faa69ca4b424&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9bYSCBic9Dz5jjBJMqJnsPjibCxiaRmYe4mdwCk8nNEu0rrvqW0YyZ2vLv1hM2569AXHqTHiaGcbkSOg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-06-28 18:27:05,小内镜帮大忙！舟山医院成功为一名10岁小患儿实施内镜下逆行性阑尾治疗术,2,2453,1,11,37,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570886&idx=2&sn=144004532013b5da6855ad9b37370b8f&chksm=893b845b08cb4b43ce22e4e70965c52bb798cca14075f0b9107e9331e0da4d11af3beb235213&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibDABvNXCfInSfM6TY6TU0WZb10DZUj2l8uq7g5h30N3GS6118enq9z7xk3iahIVmLjL6PBdUFYh4A/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-06-21 18:31:53,这个茶比奶茶还火！舟山医院“宝藏茶饮”上线,2,3641,3,10,110,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570783&idx=2&sn=7d7a3edc590137a39315ecb3dfd3086f&chksm=8936e24f6bda0ea726c5aa68b72f310237726e97c1cbbf324a0a0389b7e246e5ebb5f86d6b6c&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9yH8dMYJokYa6YmDn1n3vXHyNXLsjMJLgh1q6dqIQEQ4K1XLnUZ8qbDMtdZ2jj1uWTC5vgxEOMlQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-06-07 18:30:47,进食、说话时发作！被“天下第一痛”折磨十余年的89岁老人在舟山医院重获新生,2,2074,4,16,24,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570564&idx=2&sn=b9c89189631947ad1685329fc7d8eebf&chksm=897393add8c16ef1de5e7257853d81b516af75bd611771fbf3889be9c7548863508a1be5798f&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8apSHjice6eAZFdYXO9vZaCFt9QD1ekeicnH6KIfgroucCDfQibP3FjcLRulWXAqpjsFzK3PvibSicYJQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-05-24 19:08:01,40岁女性眼皮睁不开 说话含糊不清 竟是肌无力！ 舟山医院帮她找回了“力量”,2,2906,5,5,38,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570256&idx=2&sn=054a4c229648a51b05b1507691327c55&chksm=89a6884799234bf268c7bca3253592924fbef292786fd2cb00ea823737b65c83152f02ec5a97&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSic6eicEKfVuPgicRktk3TfL9QuaJRktphC1LHuO9xW8PJ93FSkelz0f3MAOiatu1IpRzwQgGaU0KxibUA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-04-07 16:09:03,舟山医院心内科成功高效完成3例心律失常射频消融术为患者架起“心”的桥梁,2,1899,2,6,41,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649569306&idx=2&sn=cdd49bb4db9bea93e308b7ef03cc39be&chksm=8911a8e0a65da8f08003519902833e34d0f752f48a031d33eb28fdcfa04b8803f18b441c0162&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSiba1nDrrKeicticibv8icqETzicwHEpYTftp6z5mtLD6FxORnSjlWDN9R8VDzr0pkLB0TrlRbmqjRd0dxg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-03-29 16:50:02,技术创新“填洞补心”！舟山医院成功开展首例卵圆孔未闭封堵术,2,1488,0,1,34,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649569150&idx=2&sn=23391f9c866edbb692306ae667b33ce8&chksm=89a56dfc9467f6ce238ec5a1a19209aff6edeaa855171966a155b1cf7ca1f73c969435dba09f&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSiclKHkv5B49Hm3YSMjEgKNYYjialiaW49OiabLficVdyG8iaAa6T3ib1vDhAVZ9a80XsTticia15ebus5AIrA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2024-03-07 18:32:02,让“躁动”的心“冷静”下来——舟山医院成功开展区域首例房颤冷冻消融术房颤手术进入“冷冻”新时代,2,2123,1,4,47,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649568480&idx=2&sn=cda0bbb14209c67f14241530cfd18a1e&chksm=891a0e96fd27e04fcc55577d7240203a8f6a3ced5c09d5e4899050dc01d46b13b27b243cd522&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSib5HmXjTwWxovxhL8lZ82auFeT7Nib6A30jZbWYClGjxVJ1DHJZOBBiarmZiaunAXV73wfOyo8aFDwAg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
